Timestamp,Age,Gender,Country,self employed,work interfere,no employees,remote work,tech company,benefits,care options,wellness program,seek help,leave,mental health consequence,phys health consequence,coworkers,supervisor,mental vs physical
8/27/2014 11:36,28,MALE,United States,No,Rarely,26-100,No,Yes,Yes,No,No,Yes,Very easy,No,No,Yes,Yes,No
8/27/2014 11:41,23,MALE,United States,No,Rarely,100-500,No,Yes,No,Yes,No,No,Very easy,No,No,Yes,Yes,No
8/27/2014 11:42,35,MALE,United States,No,Rarely,More than 1000,Yes,Yes,Yes,Yes,No,Yes,Very easy,No,No,Yes,Yes,Yes
8/27/2014 11:44,29,MALE,United States,No,Rarely,26-100,No,Yes,Yes,No,No,Yes,Very easy,Yes,No,Yes,Yes,No
8/27/2014 12:45,26,MALE,United States,No,Rarely,100-500,No,Yes,No,No,No,No,Very easy,Yes,No,Yes,Yes,No
8/27/2014 12:31,33,MALE,United States,No,Rarely,100-500,Yes,Yes,Yes,Yes,No,Yes,Very easy,No,No,Yes,Yes,Yes
8/27/2014 12:31,33,MALE,United States,No,Rarely,100-500,Yes,Yes,No,No,No,No,Very easy,No,No,Yes,No,No
8/27/2014 12:34,22,MALE,United States,No,Rarely,100-500,No,Yes,Yes,Yes,No,Yes,Very easy,Yes,No,No,Yes,No
8/27/2014 22:13,30,MALE,United States,No,Rarely,100-500,No,Yes,Yes,No,No,Yes,Very easy,No,No,Yes,Yes,Yes
8/27/2014 19:28,33,MALE,United States,No,Rarely,26-100,No,Yes,No,No,No,Yes,Very easy,No,No,Yes,Yes,No
8/27/2014 20:13,31,MALE,United States,No,Rarely,500-1000,No,Yes,No,Yes,No,No,Very easy,Yes,No,Yes,Yes,Yes
8/28/2014 0:02,21,MALE,United States,No,Rarely,More than 1000,No,Yes,Yes,No,No,No,Very easy,Yes,Yes,Yes,No,No
8/28/2014 4:07,31,MALE,United States,No,Rarely,More than 1000,Yes,No,No,No,Yes,Yes,Very easy,No,No,Yes,Yes,No
8/27/2014 15:05,26,MALE,United States,No,Rarely,More than 1000,No,No,Yes,Yes,Yes,Yes,Very easy,No,No,Yes,Yes,Yes
8/27/2014 15:14,30,MALE,United States,No,Rarely,100-500,No,Yes,Yes,No,No,Yes,Very easy,No,No,Yes,Yes,No
8/27/2014 15:21,30,MALE,United States,No,Rarely,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Very easy,No,No,Yes,Yes,Yes
8/27/2014 15:23,23,MALE,United States,No,Rarely,More than 1000,No,Yes,Yes,No,Yes,Yes,Very easy,No,No,Yes,Yes,Yes
8/27/2014 15:50,34,MALE,United States,No,Rarely,26-100,No,Yes,Yes,Yes,Yes,No,Very easy,No,No,Yes,Yes,No
8/27/2014 16:22,55,MALE,United States,No,Rarely,100-500,No,No,No,No,No,No,Very easy,No,No,Yes,Yes,No
8/27/2014 17:04,28,MALE,United States,No,Rarely,500-1000,Yes,Yes,Yes,No,Yes,Yes,Very easy,No,No,Yes,Yes,Yes
8/27/2014 16:19,26,MALE,United States,No,Rarely,500-1000,No,Yes,Yes,Yes,No,No,Very easy,Yes,No,Yes,No,No
8/27/2014 16:06,28,MALE,United States,No,Rarely,More than 1000,No,Yes,Yes,Yes,No,No,Very easy,Yes,No,Yes,Yes,No
8/28/2014 2:41,32,MALE,United States,No,Rarely,500-1000,No,Yes,Yes,Yes,No,No,Very easy,Yes,Yes,Yes,Yes,No
8/27/2014 18:12,28,FEMALE,United States,No,Often,100-500,Yes,Yes,Yes,No,No,Yes,Very easy,Yes,Yes,Yes,Yes,No
8/28/2014 16:17,21,FEMALE,United States,No,Often,500-1000,No,Yes,Yes,Yes,No,No,Very easy,No,No,Yes,Yes,No
8/27/2014 13:55,24,FEMALE,United States,No,Often,26-100,No,Yes,Yes,Yes,No,No,Very easy,Yes,No,Yes,Yes,No
8/30/2014 5:47,26,FEMALE,United States,No,Often,More than 1000,No,Yes,Yes,Yes,No,Yes,Very easy,Yes,No,No,No,No
8/28/2014 19:28,23,FEMALE,United States,No,Often,More than 1000,No,Yes,No,No,No,Yes,Very easy,Yes,Yes,No,No,No
8/28/2014 13:26,24,FEMALE,United States,No,Often,100-500,No,Yes,Yes,No,No,Yes,Very easy,Yes,No,Yes,Yes,No
8/27/2014 16:27,28,FEMALE,United States,No,Often,More than 1000,No,Yes,Yes,No,No,No,Very easy,Yes,No,Yes,Yes,Yes
9/4/2014 23:42,24,FEMALE,United States,No,Often,100-500,Yes,No,Yes,Yes,No,No,Very easy,Yes,No,Yes,Yes,No
8/28/2014 1:30,33,FEMALE,United States,No,Often,26-100,Yes,Yes,Yes,Yes,No,No,Very easy,Yes,No,Yes,Yes,No
8/27/2014 12:50,34,FEMALE,United States,No,Often,100-500,Yes,Yes,Yes,No,No,Yes,Very easy,No,No,Yes,Yes,Yes
8/29/2014 9:58,27,FEMALE,United States,No,Often,More than 1000,No,No,Yes,Yes,Yes,Yes,Very easy,Yes,No,Yes,Yes,No
8/28/2014 10:02,28,MALE,United States,No,Often,26-100,No,Yes,Yes,Yes,No,No,Very easy,No,No,Yes,Yes,Yes
8/28/2014 17:39,26,MALE,United States,No,Often,500-1000,Yes,Yes,No,No,No,Yes,Very easy,Yes,Yes,Yes,Yes,No
8/28/2014 11:34,20,MALE,United States,No,Often,More than 1000,No,No,No,Yes,No,No,Very easy,Yes,No,Yes,Yes,No
2/21/2015 10:00,23,MALE,United States,No,Often,26-100,No,Yes,No,No,No,No,Very easy,Yes,No,Yes,No,No
2/21/2015 9:22,29,MALE,United States,No,Often,26-100,Yes,Yes,Yes,Yes,No,No,Very easy,Yes,No,Yes,No,No
8/29/2014 9:01,26,MALE,United States,No,Often,100-500,No,Yes,No,No,No,Yes,Very easy,Yes,No,Yes,Yes,No
8/28/2014 21:47,36,MALE,United States,No,Often,500-1000,No,Yes,No,No,No,Yes,Very easy,No,No,Yes,Yes,Yes
8/28/2014 22:22,41,MALE,United States,No,Often,500-1000,No,Yes,No,No,No,Yes,Very easy,Yes,Yes,No,No,No
8/29/2014 0:05,33,MALE,United States,No,Often,26-100,No,Yes,Yes,Yes,No,No,Very easy,Yes,No,Yes,No,No
8/29/2014 15:59,23,MALE,United States,No,Often,26-100,No,Yes,No,Yes,No,No,Very easy,Yes,No,Yes,Yes,No
8/29/2014 9:31,39,MALE,United States,No,Often,100-500,No,Yes,Yes,Yes,No,No,Very easy,No,No,Yes,Yes,No
8/27/2014 13:35,34,MALE,United States,No,Often,500-1000,No,No,No,No,No,Yes,Very easy,Yes,No,No,No,No
8/27/2014 11:35,26,MALE,United States,No,Often,26-100,Yes,Yes,Yes,Yes,No,No,Very easy,Yes,No,Yes,Yes,No
8/27/2014 12:43,24,MALE,United States,No,Often,26-100,No,No,No,No,No,No,Very easy,Yes,Yes,Yes,Yes,No
8/27/2014 12:33,37,MALE,United States,No,Often,100-500,No,Yes,Yes,No,No,No,Very easy,Yes,No,No,No,No
8/27/2014 21:17,43,MALE,United States,No,Often,More than 1000,No,Yes,Yes,No,No,No,Very easy,Yes,Yes,Yes,Yes,No
8/27/2014 22:32,40,MALE,United States,No,Often,100-500,No,Yes,Yes,Yes,Yes,Yes,Very easy,No,No,Yes,Yes,No
8/27/2014 23:57,30,MALE,United States,No,Often,More than 1000,No,No,No,No,No,No,Very easy,Yes,No,Yes,No,No
8/28/2014 8:43,34,MALE,United States,No,Often,500-1000,Yes,Yes,Yes,No,No,Yes,Very easy,No,No,Yes,Yes,Yes
8/27/2014 15:46,27,MALE,United States,No,Often,More than 1000,No,Yes,Yes,No,No,Yes,Very easy,Yes,No,Yes,Yes,No
8/27/2014 14:52,36,MALE,United States,No,Often,More than 1000,No,Yes,Yes,No,No,Yes,Very easy,Yes,No,Yes,No,No
8/27/2014 15:13,27,MALE,United States,No,Often,100-500,No,Yes,No,Yes,No,No,Very easy,No,No,Yes,Yes,No
8/28/2014 17:57,35,FEMALE,United States,Yes,Often,500-1000,No,Yes,Yes,Yes,Yes,Yes,Very easy,Yes,Yes,Yes,Yes,Yes
8/27/2014 16:25,32,FEMALE,United States,Yes,Sometimes,500-1000,Yes,Yes,No,No,No,Yes,Very easy,No,No,Yes,Yes,No
8/27/2014 14:38,37,FEMALE,United States,Yes,Sometimes,More than 1000,No,Yes,Yes,No,No,No,Very easy,Yes,Yes,Yes,Yes,No
8/27/2014 12:03,29,FEMALE,United States,Yes,Often,100-500,Yes,Yes,Yes,Yes,Yes,Yes,Very easy,Yes,Yes,Yes,Yes,Yes
11/6/2014 11:24,33,FEMALE,United States,Yes,Rarely,26-100,Yes,Yes,No,No,No,Yes,Very easy,Yes,Yes,No,No,No
8/28/2014 17:33,28,MALE,United States,Yes,Sometimes,500-1000,Yes,No,Yes,No,No,Yes,Very easy,Yes,Yes,Yes,No,No
8/28/2014 14:41,26,MALE,United States,Yes,Sometimes,500-1000,Yes,Yes,No,Yes,No,No,Very easy,Yes,Yes,Yes,No,Yes
8/28/2014 12:02,27,MALE,United States,Yes,Sometimes,500-1000,Yes,Yes,No,Yes,No,No,Very easy,Yes,Yes,Yes,Yes,Yes
8/28/2014 12:22,38,MALE,United States,Yes,Never,500-1000,No,Yes,No,No,No,No,Very easy,No,No,Yes,Yes,No
8/28/2014 11:07,57,MALE,United States,Yes,Sometimes,26-100,Yes,Yes,No,No,No,Yes,Very easy,No,No,Yes,Yes,No
8/28/2014 16:57,28,MALE,United States,Yes,Sometimes,500-1000,Yes,Yes,No,Yes,No,No,Very easy,No,No,Yes,Yes,Yes
8/27/2014 11:34,26,MALE,United States,Yes,Sometimes,26-100,Yes,Yes,Yes,No,Yes,Yes,Very easy,No,No,Yes,Yes,Yes
7/27/2015 23:25,42,MALE,United States,Yes,Often,26-100,No,Yes,Yes,No,Yes,Yes,Very easy,No,No,Yes,Yes,Yes
8/29/2014 11:44,31,MALE,United States,Yes,Never,26-100,Yes,Yes,No,No,No,No,Very easy,Yes,No,Yes,Yes,Yes
8/29/2014 14:31,58,MALE,United States,Yes,Sometimes,26-100,Yes,Yes,Yes,No,No,Yes,Very easy,Yes,Yes,Yes,Yes,No
8/28/2014 10:01,29,MALE,United States,Yes,Sometimes,500-1000,Yes,Yes,No,No,No,Yes,Very easy,No,No,Yes,Yes,No
8/27/2014 14:31,39,MALE,United States,Yes,Never,500-1000,Yes,Yes,No,Yes,No,No,Very easy,Yes,No,Yes,Yes,No
8/27/2014 11:52,34,MALE,United States,Yes,Rarely,100-500,Yes,Yes,No,No,No,No,Very easy,Yes,No,Yes,No,No
8/27/2014 22:35,57,MALE,United States,Yes,Never,500-1000,Yes,Yes,No,No,Yes,Yes,Very easy,No,No,Yes,Yes,Yes
8/27/2014 23:56,27,MALE,United States,Yes,Rarely,500-1000,Yes,No,No,Yes,No,No,Very easy,No,No,Yes,Yes,Yes
8/27/2014 19:17,23,MALE,United States,Yes,Never,500-1000,Yes,No,No,No,No,No,Very easy,Yes,No,Yes,No,Yes
8/28/2014 3:13,18,MALE,United States,Yes,Never,500-1000,Yes,Yes,Yes,No,No,No,Very easy,No,No,Yes,Yes,Yes
8/27/2014 14:58,30,MALE,United States,Yes,Never,500-1000,Yes,Yes,No,Yes,No,No,Very easy,No,No,Yes,Yes,Yes
8/27/2014 15:04,23,MALE,United States,Yes,Rarely,100-500,Yes,No,No,No,No,Yes,Very easy,Yes,No,Yes,Yes,No
8/27/2014 15:53,43,MALE,United States,Yes,Often,500-1000,Yes,Yes,Yes,Yes,No,No,Very easy,No,No,Yes,Yes,Yes
8/27/2014 16:21,18,MALE,United States,Yes,Often,500-1000,Yes,Yes,No,Yes,No,No,Very easy,No,No,Yes,Yes,Yes
8/29/2014 11:54,29,FEMALE,United States,No,Often,More than 1000,Yes,No,Yes,No,No,No,Easy,No,No,Yes,Yes,No
8/27/2014 14:13,48,FEMALE,United States,No,Rarely,More than 1000,Yes,Yes,Yes,Yes,Yes,Yes,Easy,Yes,No,Yes,No,No
8/29/2014 11:19,43,FEMALE,United States,No,Sometimes,26-100,Yes,Yes,No,No,No,No,Easy,Yes,No,Yes,Yes,No
8/27/2014 21:54,28,FEMALE,United States,No,Never,26-100,No,No,No,No,No,No,Easy,Yes,Yes,Yes,Yes,No
8/27/2014 13:06,30,FEMALE,United States,No,Never,26-100,No,Yes,Yes,Yes,Yes,Yes,Easy,No,No,Yes,Yes,Yes
8/27/2014 15:24,26,FEMALE,United States,No,Rarely,More than 1000,No,No,Yes,No,No,Yes,Easy,Yes,Yes,No,No,No
8/27/2014 15:22,33,FEMALE,United States,No,Rarely,26-100,No,Yes,No,No,No,No,Easy,Yes,No,Yes,No,No
8/27/2014 15:36,31,FEMALE,United States,No,Never,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Easy,No,No,Yes,Yes,Yes
8/27/2014 15:15,30,FEMALE,United States,No,Never,More than 1000,No,Yes,Yes,No,Yes,Yes,Easy,No,No,No,Yes,Yes
8/27/2014 16:47,27,FEMALE,United States,No,Sometimes,500-1000,No,Yes,No,No,No,No,Easy,Yes,No,Yes,No,Yes
8/27/2014 14:27,24,FEMALE,United States,No,Often,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Easy,Yes,No,No,Yes,Yes
8/29/2014 9:54,25,FEMALE,United States,No,Never,26-100,No,Yes,No,No,No,No,Easy,No,No,Yes,Yes,Yes
8/27/2014 14:21,23,FEMALE,United States,No,Often,100-500,Yes,No,Yes,Yes,Yes,Yes,Easy,Yes,No,Yes,Yes,Yes
9/12/2014 19:18,36,FEMALE,United States,No,Sometimes,26-100,No,Yes,Yes,Yes,No,Yes,Easy,No,No,Yes,Yes,Yes
8/28/2014 11:47,25,FEMALE,United States,No,Sometimes,100-500,No,Yes,No,No,Yes,Yes,Easy,Yes,No,Yes,No,No
8/28/2014 1:38,54,FEMALE,United States,No,Sometimes,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Easy,Yes,Yes,No,No,No
10/2/2014 21:25,34,FEMALE,United States,No,Never,500-1000,Yes,No,Yes,No,No,Yes,Easy,Yes,Yes,Yes,Yes,No
2/21/2015 5:11,38,FEMALE,United States,No,Rarely,26-100,No,Yes,Yes,No,No,No,Easy,Yes,Yes,Yes,No,No
8/27/2014 12:37,40,FEMALE,United States,No,Never,100-500,No,Yes,No,No,No,Yes,Easy,Yes,No,Yes,No,No
8/28/2014 17:11,32,MALE,United States,No,Rarely,More than 1000,Yes,Yes,Yes,Yes,No,Yes,Easy,No,No,Yes,Yes,Yes
8/28/2014 17:50,25,MALE,United States,No,Sometimes,26-100,Yes,Yes,No,No,No,Yes,Easy,No,No,Yes,Yes,No
8/28/2014 17:47,35,MALE,United States,Yes,Never,500-1000,Yes,Yes,No,Yes,No,No,Easy,No,No,Yes,Yes,Yes
8/28/2014 15:37,46,MALE,United States,Yes,Sometimes,500-1000,Yes,Yes,No,No,No,No,Easy,Yes,Yes,Yes,No,No
8/28/2014 17:02,42,MALE,United States,No,Never,500-1000,No,Yes,No,No,No,No,Easy,No,No,Yes,Yes,No
8/28/2014 17:07,32,MALE,United States,No,Rarely,More than 1000,No,No,Yes,Yes,Yes,Yes,Easy,Yes,Yes,No,No,Yes
8/28/2014 16:57,47,MALE,United States,No,Sometimes,500-1000,Yes,Yes,No,Yes,No,No,Easy,Yes,No,No,No,No
9/4/2014 17:38,22,MALE,United States,No,Sometimes,26-100,Yes,Yes,No,No,No,Yes,Easy,Yes,No,Yes,Yes,No
8/29/2014 20:53,33,MALE,United States,No,Never,More than 1000,No,No,No,No,Yes,Yes,Easy,No,No,Yes,Yes,Yes
8/30/2014 0:09,25,MALE,United States,No,Rarely,26-100,Yes,Yes,No,Yes,No,Yes,Easy,Yes,No,No,Yes,No
8/30/2014 13:48,29,MALE,United States,No,Never,More than 1000,No,No,Yes,No,No,Yes,Easy,Yes,No,Yes,Yes,No
8/31/2014 9:19,39,MALE,United States,No,Never,More than 1000,No,No,Yes,No,No,No,Easy,Yes,No,No,No,No
8/29/2014 17:32,38,MALE,United States,No,Never,100-500,No,No,Yes,Yes,No,Yes,Easy,Yes,No,Yes,Yes,No
2/21/2015 18:59,43,MALE,United States,No,Sometimes,26-100,No,Yes,No,Yes,No,No,Easy,Yes,No,Yes,Yes,No
2/24/2015 10:32,46,MALE,United States,No,Often,More than 1000,Yes,Yes,No,No,Yes,Yes,Easy,Yes,Yes,Yes,No,No
4/2/2015 15:47,38,MALE,United States,No,Often,More than 1000,No,No,Yes,Yes,Yes,Yes,Easy,Yes,Yes,Yes,Yes,No
8/29/2014 9:10,33,MALE,United States,No,Sometimes,26-100,No,Yes,Yes,No,Yes,Yes,Easy,No,No,No,No,No
8/28/2014 19:35,34,MALE,United States,No,Sometimes,500-1000,No,Yes,No,No,No,Yes,Easy,No,No,Yes,Yes,No
8/28/2014 21:30,62,MALE,United States,No,Never,26-100,No,Yes,Yes,Yes,Yes,Yes,Easy,No,No,Yes,Yes,Yes
8/28/2014 23:57,23,MALE,United States,No,Sometimes,More than 1000,No,Yes,No,No,No,Yes,Easy,Yes,No,Yes,No,No
8/29/2014 0:11,35,MALE,United States,No,Rarely,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Easy,No,No,Yes,Yes,Yes
8/29/2014 12:08,25,MALE,United States,No,Often,26-100,Yes,Yes,No,No,No,No,Easy,Yes,No,Yes,No,No
8/29/2014 9:29,36,MALE,United States,No,Often,26-100,Yes,Yes,Yes,Yes,No,Yes,Easy,No,No,Yes,Yes,No
8/29/2014 10:03,41,MALE,United States,No,Rarely,26-100,Yes,Yes,No,No,No,No,Easy,Yes,No,Yes,Yes,No
8/27/2014 13:39,24,MALE,United States,No,Sometimes,26-100,Yes,No,No,No,No,Yes,Easy,Yes,No,Yes,Yes,Yes
8/27/2014 13:40,51,MALE,United States,No,Never,100-500,No,Yes,Yes,No,No,Yes,Easy,No,No,Yes,Yes,Yes
8/27/2014 13:47,29,MALE,United States,No,Never,500-1000,Yes,Yes,No,Yes,No,Yes,Easy,No,No,Yes,Yes,Yes
8/27/2014 13:34,31,MALE,United States,No,Never,More than 1000,Yes,Yes,Yes,Yes,No,Yes,Easy,No,No,Yes,Yes,Yes
8/27/2014 12:53,27,MALE,United States,No,Sometimes,26-100,No,Yes,Yes,No,No,No,Easy,Yes,Yes,Yes,No,No
8/27/2014 12:55,31,MALE,United States,No,Rarely,More than 1000,No,Yes,Yes,No,No,No,Easy,No,No,Yes,Yes,No
8/27/2014 12:56,27,MALE,United States,No,Never,500-1000,Yes,Yes,Yes,Yes,No,No,Easy,Yes,Yes,Yes,Yes,Yes
8/27/2014 14:28,23,MALE,United States,No,Rarely,100-500,Yes,Yes,Yes,Yes,No,Yes,Easy,No,No,Yes,Yes,Yes
8/27/2014 11:47,21,MALE,United States,No,Never,26-100,No,No,No,No,No,No,Easy,No,No,Yes,Yes,No
8/27/2014 12:39,27,MALE,United States,No,Sometimes,100-500,No,No,No,No,No,No,Easy,Yes,Yes,No,No,No
8/27/2014 12:16,39,MALE,United States,No,Rarely,26-100,No,Yes,No,No,No,Yes,Easy,Yes,Yes,Yes,No,No
8/27/2014 12:22,26,MALE,United States,No,Never,More than 1000,No,Yes,Yes,No,Yes,Yes,Easy,No,No,Yes,Yes,No
8/27/2014 12:31,27,MALE,United States,No,Sometimes,26-100,No,Yes,Yes,Yes,Yes,Yes,Easy,No,No,Yes,Yes,Yes
8/27/2014 22:04,22,MALE,United States,No,Sometimes,500-1000,No,Yes,No,Yes,No,No,Easy,No,No,Yes,Yes,No
8/28/2014 9:53,26,MALE,United States,No,Sometimes,100-500,No,Yes,Yes,No,Yes,Yes,Easy,Yes,Yes,Yes,Yes,Yes
8/28/2014 9:59,31,MALE,United States,No,Often,26-100,No,No,Yes,Yes,Yes,No,Easy,No,No,Yes,Yes,Yes
8/28/2014 9:59,32,MALE,United States,No,Sometimes,26-100,No,No,Yes,No,No,Yes,Easy,Yes,No,No,No,No
8/27/2014 15:43,28,MALE,United States,No,Rarely,500-1000,Yes,Yes,Yes,Yes,Yes,Yes,Easy,No,No,Yes,Yes,Yes
8/27/2014 16:03,28,MALE,United States,No,Sometimes,500-1000,Yes,Yes,No,No,Yes,Yes,Easy,Yes,No,Yes,Yes,Yes
8/27/2014 16:13,23,MALE,United States,No,Rarely,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Easy,Yes,No,Yes,Yes,Yes
8/27/2014 16:18,30,MALE,United States,No,Sometimes,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Easy,Yes,Yes,No,No,No
8/27/2014 16:01,36,MALE,United States,No,Sometimes,500-1000,Yes,Yes,No,Yes,No,No,Easy,Yes,Yes,Yes,No,No
8/27/2014 20:17,21,MALE,United States,No,Often,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Easy,Yes,Yes,Yes,Yes,No
8/27/2014 18:02,30,FEMALE,United States,No,Rarely,100-500,No,Yes,Yes,Yes,No,No,Easy,No,No,Yes,Yes,Yes
8/27/2014 12:57,25,FEMALE,United States,No,Sometimes,500-1000,No,No,Yes,Yes,Yes,Yes,Easy,Yes,No,Yes,Yes,Yes
8/29/2014 22:08,32,FEMALE,United States,No,Sometimes,26-100,Yes,Yes,No,No,No,No,Easy,No,No,Yes,Yes,Yes
8/27/2014 12:53,29,FEMALE,United States,No,Never,More than 1000,No,Yes,Yes,No,No,No,Easy,Yes,No,No,No,No
8/29/2014 10:06,21,FEMALE,United States,No,Sometimes,500-1000,No,No,Yes,Yes,Yes,Yes,Easy,Yes,Yes,Yes,Yes,No
8/27/2014 13:29,27,FEMALE,United States,No,Sometimes,More than 1000,No,No,Yes,Yes,Yes,Yes,Easy,No,No,Yes,Yes,Yes
8/27/2014 13:12,32,FEMALE,United States,No,Never,500-1000,No,Yes,Yes,No,No,No,Easy,No,No,Yes,Yes,Yes
8/27/2014 14:20,34,FEMALE,United States,No,Sometimes,More than 1000,No,Yes,Yes,No,No,Yes,Easy,No,No,Yes,Yes,Yes
8/28/2014 23:13,33,FEMALE,United States,No,Sometimes,500-1000,No,Yes,Yes,Yes,No,Yes,Easy,Yes,No,Yes,Yes,Yes
8/27/2014 15:22,22,FEMALE,United States,No,Sometimes,26-100,No,Yes,Yes,Yes,Yes,Yes,Easy,Yes,No,Yes,Yes,Yes
8/27/2014 14:31,24,FEMALE,United States,No,Never,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Easy,Yes,Yes,No,Yes,No
8/27/2014 14:22,65,FEMALE,United States,No,Rarely,26-100,No,Yes,Yes,No,No,No,Easy,Yes,No,Yes,Yes,No
8/27/2014 14:21,27,FEMALE,United States,No,Rarely,More than 1000,No,Yes,Yes,Yes,No,Yes,Easy,No,No,Yes,Yes,Yes
8/29/2014 9:47,33,FEMALE,United States,Yes,Never,26-100,Yes,Yes,No,Yes,No,Yes,Easy,Yes,No,No,Yes,Yes
8/27/2014 11:43,36,FEMALE,United States,No,Sometimes,26-100,No,Yes,Yes,Yes,No,Yes,Easy,No,No,Yes,Yes,Yes
8/28/2014 11:50,40,FEMALE,United States,Yes,Sometimes,500-1000,No,Yes,Yes,Yes,Yes,Yes,Easy,Yes,Yes,Yes,No,No
8/28/2014 9:40,28,FEMALE,United States,No,Rarely,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Easy,No,No,Yes,Yes,Yes
8/28/2014 2:49,39,FEMALE,United States,No,Sometimes,100-500,Yes,Yes,Yes,Yes,No,Yes,Easy,Yes,No,Yes,Yes,Yes
8/31/2014 16:48,32,FEMALE,United States,No,Rarely,More than 1000,Yes,Yes,Yes,Yes,No,No,Easy,Yes,Yes,Yes,No,No
8/28/2014 17:19,31,MALE,United States,No,Never,26-100,No,Yes,Yes,No,Yes,No,Easy,Yes,No,Yes,Yes,No
8/28/2014 18:26,38,MALE,United States,No,Sometimes,26-100,No,Yes,No,Yes,No,Yes,Easy,No,No,Yes,Yes,No
8/28/2014 17:46,23,MALE,United States,No,Never,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Easy,No,No,Yes,Yes,Yes
8/28/2014 10:08,42,MALE,United States,Yes,Never,500-1000,Yes,Yes,Yes,Yes,Yes,No,Easy,No,No,Yes,Yes,Yes
8/28/2014 13:17,27,MALE,United States,No,Never,26-100,No,Yes,Yes,Yes,No,No,Easy,Yes,No,Yes,Yes,No
8/28/2014 17:09,26,MALE,United States,No,Sometimes,500-1000,No,Yes,Yes,Yes,No,No,Easy,Yes,Yes,Yes,Yes,No
8/28/2014 11:04,50,MALE,United States,No,Sometimes,26-100,No,Yes,Yes,Yes,No,Yes,Easy,Yes,No,Yes,Yes,No
9/1/2014 21:34,37,MALE,United States,No,Often,More than 1000,No,No,Yes,Yes,No,Yes,Easy,Yes,No,No,Yes,No
9/2/2014 9:57,23,MALE,United States,No,Often,26-100,No,No,No,No,No,No,Easy,Yes,No,Yes,Yes,No
8/30/2014 16:13,33,MALE,United States,No,Rarely,More than 1000,No,No,Yes,Yes,Yes,Yes,Easy,Yes,No,No,Yes,No
5/6/2015 16:55,29,MALE,United States,No,Never,100-500,No,Yes,Yes,No,No,Yes,Easy,No,No,No,Yes,No
8/25/2015 19:59,34,MALE,United States,No,Rarely,More than 1000,No,No,No,No,Yes,Yes,Easy,Yes,Yes,Yes,Yes,No
8/28/2014 19:04,41,MALE,United States,Yes,Never,500-1000,Yes,Yes,No,Yes,No,No,Easy,Yes,Yes,Yes,Yes,No
8/28/2014 22:35,50,MALE,United States,No,Rarely,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Easy,Yes,No,Yes,Yes,No
8/29/2014 12:26,29,MALE,United States,No,Never,26-100,Yes,Yes,Yes,No,No,Yes,Easy,Yes,Yes,No,Yes,No
8/29/2014 14:04,35,MALE,United States,No,Sometimes,100-500,No,Yes,Yes,Yes,No,No,Easy,Yes,No,Yes,No,No
8/29/2014 9:42,27,MALE,United States,No,Sometimes,26-100,Yes,Yes,No,Yes,No,No,Easy,No,No,Yes,Yes,Yes
8/29/2014 10:12,40,MALE,United States,No,Never,26-100,No,Yes,Yes,Yes,Yes,Yes,Easy,No,No,Yes,Yes,Yes
8/29/2014 10:13,27,MALE,United States,No,Sometimes,26-100,Yes,Yes,No,No,No,No,Easy,Yes,No,Yes,Yes,No
8/27/2014 13:32,29,MALE,United States,No,Sometimes,26-100,No,Yes,Yes,Yes,Yes,Yes,Easy,No,No,Yes,Yes,No
8/27/2014 13:04,31,MALE,United States,No,Often,26-100,No,Yes,No,Yes,No,No,Easy,Yes,No,Yes,Yes,No
8/27/2014 14:25,43,MALE,United States,Yes,Never,500-1000,No,Yes,No,Yes,No,No,Easy,Yes,No,Yes,Yes,Yes
8/27/2014 14:28,34,MALE,United States,No,Never,500-1000,No,Yes,Yes,No,No,Yes,Easy,No,No,Yes,Yes,Yes
8/27/2014 14:34,29,MALE,United States,No,Never,100-500,No,No,No,No,No,No,Easy,Yes,No,No,No,No
8/27/2014 11:46,19,MALE,United States,No,Never,100-500,Yes,Yes,No,No,No,No,Easy,No,No,Yes,Yes,Yes
8/27/2014 12:12,41,MALE,United States,No,Never,500-1000,No,Yes,Yes,Yes,Yes,Yes,Easy,No,No,Yes,Yes,Yes
8/27/2014 12:14,29,MALE,United States,No,Never,26-100,No,Yes,No,No,No,No,Easy,Yes,No,Yes,No,No
8/27/2014 12:37,23,MALE,United States,No,Often,More than 1000,No,Yes,Yes,No,No,No,Easy,No,No,Yes,Yes,No
8/27/2014 12:39,24,MALE,United States,No,Rarely,100-500,No,No,Yes,Yes,Yes,Yes,Easy,Yes,Yes,Yes,Yes,No
8/27/2014 12:18,31,MALE,United States,No,Sometimes,100-500,No,Yes,No,Yes,No,No,Easy,Yes,No,Yes,No,No
8/27/2014 12:18,43,MALE,United States,No,Often,100-500,No,Yes,No,Yes,No,No,Easy,No,No,Yes,Yes,Yes
